docket_id,docket_url,document_id,posted_date,comment_url,comment_text,organization,comment_title,attachment_count,number_of_comments_received,org_name,position,position_certainty,comment_type,coalition_comment,coalition_type,org_name_short,org_type,ask,ask1,ask2,ask3,success,success_certainty,sucess1,success2,success3,response,pressure_phrases,accept_phrases,compromise_phrases,reject_phrases,notes,agency_acronym,attachment_txt,proposed_url,final_url,agree_phrases,disagree_phrases,proposed_rule_url,final_rule_url,comment_txt1,comment_txt,...35,...36,submitter_name,file_1,transparent,source,agency_acronym2,date,president,n_obs,coalitions,coalition_unopposed,comments,congress,business,coalition_congress,coalition_size,coalition_position,coalition_business,coalition_success,org_lead,coalition_leader_success,coalition_comments,coalition_campaign_,coalition_,coalition_business_,coalition_id,Coalition_size,Coalition_comments,Position,Coalition_Position,coalition,agency,campaign_,ngo,gov,Coalition_campaign,Coalition_business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-199560,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-199560,NA,North Carolina General Assembly,NA,NA,NA,Democratic Caucus Of The North Carolina House Of Representatives,5,NA,Elected,Wcbc,Public,NA,North Carolina House Of Representatives,Please Close The Loopholes In Your Rule And Issue The Strongest Rule Possible To Stop The Payday Loan Debt Trap,Strictly Enforce The Important Principle Of Ability-To-Repay,Support Our Strong State Protections And Strengthen Our Ability To Enforce Our State Law Against Lenders Making Illegal Loans In North Carolina,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-199560,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-199560-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,0,129,4.847328244274809,NA,0.7565217391304349,FALSE,0.7565217391304349,2,TRUE,TRUE,NA,74,More Than 100,1-99,Supports Rule,Supports Rule,Wcbc,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-199564,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-199564,NA,Maryland House Of Delegates,NA,NA,NA,Ana Sol Gutierrez,5,NA,Elected,Wcbc,Public,NA,Maryland House District 18,Issue The Strongest Rule Possible To Stop The Harmful Debt Trap Caused By Payday Loans,Imperative That The Cfpb Close Loopholes In The Proposed Rule,Support The Inclusion Of Explicit Support For State Usury Limits Within The Preamble Of The Proposed Rule,NA,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-199564,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-199564-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,0,129,4.847328244274809,NA,0.7565217391304349,FALSE,0.7565217391304349,2,TRUE,TRUE,NA,74,More Than 100,1-99,Supports Rule,Supports Rule,Wcbc,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-199558,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-199558,NA,United States House Of Representatives,NA,NA,NA,Lois Frankel,2,3,Elected,Naacp,Public,NA,House-Fl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rep Sent In Mass Comments From Constituents. Most Comments Seem Supportive Of Lending, Even Though Some Mention Amscot So Could Potentially Include Astroturf Comments",Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-199558,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-199558-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-199649,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-199649,NA,House Of Representatives South Carolina,NA,NA,NA,Shannon Erickson,2,NA,Elected,Naacp,Public,NA,South Carolina House District 124,"System Best Left To State Oversight And Regulation, Not The Federal Government's Arrogant Strong Arm Generic Rules",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-199649,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-199649-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-199673,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-199673,NA,Texas House Of Representatives District 58,NA,NA,NA,Dewayne Burns,2,2,Elected,Naacp,Public,NA,Texas House Of Representatives District 58,Urge The Cfpb To Vacate The Rules Under Consideration And Consider The Impact That Eliminating Access To Credit Will Have On Texans,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-199673,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-199673-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-200038,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-200038,NA,Florida House Of Representatives District 42,NA,NA,NA,Mike La Rosa,1,2,Elected,Naacp,Public,NA,Florida House District 42,Urge Cfpb To Amend Its Proposed Rules. If The Changes Are Not Made It Will Remove A Valuable Resource For Some Of My Constituents,"Our System Here In Florida Works Well, And The Federal Government Should Adopt It As A National Model.",NA,NA,-1,2,-2,NA,NA,"Some Comments Were Implicitly Critical Of The Proposal, Even If Not Expressly So, When They Proposed Alternative Approaches Like The Suggestion That The Bureau “Should Follow The Florida Model.”",NA,NA,NA,NA,Another Based On Florida Model,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200038,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200038-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-201122,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-201122,NA,Illinois State Representativ 16th District,NA,NA,NA,Louis Lang,1,2,Elected,Naacp,Public,NA,Illinois Assembly District 16,Issued Regulations That Will Thwart Our Existing State Laws And Inevitably Harm The Individuals And Groups It Intends To Protect.,NA,NA,NA,2,2,NA,NA,NA,"The Requirements Of The Final Rule Will Coexist With Different Approaches And Frameworks For The Regulation Of Such Covered Loans As Reflected In Applicable State Laws.[417] The Bureau Is Aware Of Certain Applicable State Laws That May Afford Greater Protections To Consumers Than Do The Requirements Of This Rule. For Example, As Described In Part Ii And Just Discussed Above, Certain States Have Fee Or Interest Rate Caps (I.e., Usury Limits) That Payday Lenders May Find Are Set Too Low To Sustain Their Business Models. The Bureau Regards The Fee And Interest Rate Caps In These States As Providing Greater Consumer Protections Than, And Thus As Not Inconsistent With, The Requirements Of The Final Rule.",NA,Not Inconsistent,NA,NA,Not Sure If Enough To Declare A 2 Success,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-201122,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-201122-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-200987,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-200987,NA,Senate Chamber State Of Tennessee,NA,NA,NA,John Stevens,1,NA,Elected,Naacp,Public,NA,Tennessee Senate District 24,Strongly Suggest The Cfpb Abandon Their Attempts To Create Rules For Smalldollar Credit Products Which Will Preempt The States' Authority And Prevent State Legislators From Doing Their Job.,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200987,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200987-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-200067,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-200067,NA,Mississippi House Of Representitives District 78,NA,NA,NA,Randy Rushing,2,NA,Elected,Axcess Financial,Private,NA,Mississippi House District 78,Reassess Its Trickle Down Approach To Regulating Short-Term Loans And Consult With State Legislators From Mississippi And Elsewhere To Incorporate Best Practices Implemented At The Statelevel Into A New Set Of Regulations,NA,NA,NA,-2,NA,NA,NA,NA,"However, One General Response Is That The Estimated Restriction On Consumer Access To Credit Is Not As Severe As Implied By These Comments. The Rule Does Not Impose A Ban On Payday Lending, And The Bureau Expects The Vast Majority Of Consumers Will Experience Minimal, If Any, Reduction In Access To Credit",NA,NA,NA,Not As Severe,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200067,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200067-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,0,89,0.4135593220338972,NA,-0.5970149253731343,TRUE,-0.5970149253731343,60175,TRUE,TRUE,NA,55,11-100,More Than 99,Opposes Rule,Opposes Rule,Axcess Financial,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-200946,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-200946,NA,Florida Senate,NA,NA,NA,Rob Bradley,2,NA,Elected,Naacp,Public,NA,Florida Senate District 7,Strongly Believe That The Bureau Should Consider Adopting The Florida Model For Short-Term Lending,Incumbent On Policymakers To Ensure That A Safe Alternative Exists For Those Consumers,NA,NA,-2,NA,-1,NA,NA,"Some Comments Were Implicitly Critical Of The Proposal, Even If Not Expressly So, When They Proposed Alternative Approaches Like The Suggestion That The Bureau “Should Follow The Florida Model.”",NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200946,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200946-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-200042,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-200042,NA,House Of Representatives Texas District 133,NA,NA,NA,Jim Murphy,1,NA,Elected,Naacp,Public,NA,Texas House District 133,Urge The Bureau To Stop This Washington Knows Best Approach In Regulating The Financial Services Marketplace And Consult With State Legislator's From Texas And Elsewhere To Propose A Pathway That Ensure Equitable Credit.,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200042,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200042-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-200552,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-200552,NA,Nebraska State Legislature,NA,NA,NA,Galen Hadley,1,NA,Elected,Naacp,Public,NA,Nebraska Senate District 37,"I Encourage The Bureau To Consider Drafting New Rules In Order To Allow My Constituents To Continue To Have Access To Regulated Credit And To Allow The Continued Operation Of These Regulated, Legal Businesses.",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200552,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200552-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-200607,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-200607,NA,The Senate State Of Iowa,NA,NA,NA,Mike Gronstal,2,NA,Elected,Naacp,Public,NA,Iowa Senate District 8,Take Into Consideration The Impact On Consumers And Their Access To Capital And Ability To Build Credit. Tie Bureau Shoul Consult With State Legislators From Iowa And Elsewhere To Learn About Best Practices Realized At The St Te-Leve .,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200607,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-200607-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Cfpb-2016-0025,Https://Www.regulations.gov/Docket/Cfpb-2016-0025,Cfpb-2016-0025-201130,NA,Https://Www.regulations.gov/Comment/Cfpb-2016-0025-201130,NA,State Representative District 129,NA,NA,NA,Sandy Crawford,2,NA,Elected,Naacp,Public,NA,Missouri House District 129,Strongly Urge You To Exclude Traditional Installment Loans From The Coverage Of The Proposed Rule.,NA,NA,NA,2,2,NA,NA,NA,"As For The Points Raised By Finance Companies And Others About Traditional Installment Loans, They Are Largely Being Addressed By Various Modifications To The Proposed Rule, Including By Not Imposing Underwriting Requirements For Covered Longer-Term Loans (Other Than Covered Longer-Term Balloon-Payment Loans), By Adopting The Exclusions And Conditional Exemptions, And, As Some Commenters Suggested, By Adopting The Definition Of Cost Of Credit Under Tila In Place Of The Definition Of Total Cost Of Credit In The Proposed Rule.",NA,NA,Modifications,NA,NA,Cfpb,NA,Https://Www.federalregister.gov/Documents/2016/07/22/2016-13490/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,Https://Www.federalregister.gov/Documents/2017/11/17/2017-21808/Payday-Vehicle-Title-And-Certain-High-Cost-Installment-Loans,NA,NA,NA,NA,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-201130,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Cfpb/Cfpb-2016-0025/Cfpb-2016-0025-201130-1.Txt,NA,NA,NA,NA,NA,NA,Cfpb,2016-10-07,Obama,1,9,FALSE,1,FALSE,FALSE,4,55,1.4035087719298245,3,-0.22,TRUE,-0.22,2,TRUE,TRUE,FALSE,66,11-100,1-99,Opposes Rule,Opposes Rule,Naacp,Cfpb,TRUE,FALSE,FALSE,Mass-Comment Campaign,Non-Business
Fws-R9-Es-2008-0093,Https://Www.regulations.gov/Docket/Fws-R9-Es-2008-0093,Fws-R9-Es-2008-0093-8999,NA,Https://Www.regulations.gov/Comment/Fws-R9-Es-2008-0093-8999,NA,United States Senate,Public Comment,1,1,United States Senate,1,NA,Elected,Earthjustice,Public,Herb Kohl,Senate-Wi,I Am Writing To Convey My Wisonsin Constituents' Concerns About Proposed Changes To The Endangered Species Act. Please Take Their Comments Into Account While These Modifications Are Being Considered.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fws,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Fws/Fws-R9-Es-2008-0093/Fws-R9-Es-2008-0093-8999-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fws-R9-Es,2008-10-06,Bush,1,6,FALSE,1,FALSE,FALSE,0,118,1.047945205479452,NA,-1.76,TRUE,-1.76,28,TRUE,TRUE,NA,5,More Than 100,1-99,Opposes Rule,Opposes Rule,Earthjustice,Fws,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Fws-R9-Es-2008-0093,Https://Www.regulations.gov/Docket/Fws-R9-Es-2008-0093,Fws-R9-Es-2008-0093-9434,NA,Https://Www.regulations.gov/Comment/Fws-R9-Es-2008-0093-9434,NA,United States Senate,Public Comment,7,1,United States Senate,1,NA,Elected,Earthjustice,Public,Robert C. Byrd,Senate-Wv,"""I Strongly Urge You To Do Everything In Your Power To Stop Damaging Changes To The Endangered Species Act That Were Proposed In August.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fws,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Fws/Fws-R9-Es-2008-0093/Fws-R9-Es-2008-0093-9434-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fws-R9-Es,2008-10-07,Bush,1,6,FALSE,1,FALSE,FALSE,0,118,1.047945205479452,NA,-1.76,TRUE,-1.76,28,TRUE,TRUE,NA,5,More Than 100,1-99,Opposes Rule,Opposes Rule,Earthjustice,Fws,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Fws-R9-Es-2008-0093,Https://Www.regulations.gov/Docket/Fws-R9-Es-2008-0093,Fws-R9-Es-2008-0093-10026,NA,Https://Www.regulations.gov/Comment/Fws-R9-Es-2008-0093-10026,NA,House Of Representatives,Public Comment,1,1,House Of Representatives,1,NA,Elected,Earthjustice,Public,Todd Russell Platts,House-Pa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fws,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Fws/Fws-R9-Es-2008-0093-10026/Fws-R9-Es-2008-0093-10026-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fws-R9-Es,2008-10-09,Bush,1,6,FALSE,1,FALSE,FALSE,0,118,1.047945205479452,NA,-1.76,TRUE,-1.76,28,TRUE,TRUE,NA,5,More Than 100,1-99,Opposes Rule,Opposes Rule,Earthjustice,Fws,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Fws-R9-Es-2008-0093,Https://Www.regulations.gov/Docket/Fws-R9-Es-2008-0093,Fws-R9-Es-2008-0093-10028,NA,Https://Www.regulations.gov/Comment/Fws-R9-Es-2008-0093-10028,NA,House Of Representatives,Public Comment,1,1,House Of Representatives,1,NA,Elected,Earthjustice,Public,Peter J. Visclosky,House-In,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fws,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Fws/Fws-R9-Es-2008-0093-10028/Fws-R9-Es-2008-0093-10028-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fws-R9-Es,2008-10-09,Bush,1,6,FALSE,1,FALSE,FALSE,0,118,1.047945205479452,NA,-1.76,TRUE,-1.76,28,TRUE,TRUE,NA,5,More Than 100,1-99,Opposes Rule,Opposes Rule,Earthjustice,Fws,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Fws-R9-Es-2008-0093,Https://Www.regulations.gov/Docket/Fws-R9-Es-2008-0093,Fws-R9-Es-2008-0093-10027,NA,Https://Www.regulations.gov/Comment/Fws-R9-Es-2008-0093-10027,NA,House Of Representatives,Public Comment,1,1,House Of Representatives,1,NA,Elected,Earthjustice,Public,Peter J. Visclosky,House-In,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fws,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Fws/Fws-R9-Es-2008-0093-10027/Fws-R9-Es-2008-0093-10027-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fws-R9-Es,2008-10-09,Bush,1,6,FALSE,1,FALSE,FALSE,0,118,1.047945205479452,NA,-1.76,TRUE,-1.76,28,TRUE,TRUE,NA,5,More Than 100,1-99,Opposes Rule,Opposes Rule,Earthjustice,Fws,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
